locationid,applicant,facility,cnn,descriptio,address,block_lot,block,lot,permit,status,food_items,x,y,latitude,longitude,schedule,days_hours,approved,received,priorpermi,exp_date,location
760181,Liang Bai Ping,Truck,6540000,GRIFFITH ST: QUESADA AVE to REVERE AVE (1300 - 1399),1300 GRIFFITH ST,4763047,4763,47,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017681.819,2092678.013,37.72708663,-122.3810744,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:6AM-7AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7270866339514, -122.381074448749)"
760180,Liang Bai Ping,Truck,5452000,FELL ST: BRODERICK ST to BAKER ST (1300 - 1399),1377 FELL ST,1214017,1214,17,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6000983.009,2109845.279,37.77328794,-122.4400323,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:1PM-3PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7732879404704, -122.440032316635)"
760178,Liang Bai Ping,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1430 YOSEMITE AVE,4831008,4831,8,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015560.891,2092142.182,37.72549805,-122.3883692,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:12PM-1PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7254980479505, -122.388369150442)"
760176,Liang Bai Ping,Truck,10808000,QUESADA AVE: ARELIOUS WALKER DR to GRIFFITH ST (1000 - 1099),1031 QUESADA AVE,4764 001,4764,1,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6018280.048,2092193.457,37.72578914,-122.3789727,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:11AM-12PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7257891398124, -122.378972719624)"
760175,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1135 REVERE AVE,4786051,4786,51,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017542.344,2092456.505,37.72647072,-122.3815412,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:11AM-12PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.726470716246, -122.381541219158)"
760174,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1160 REVERE AVE,4763050,4763,50,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017468.62,2092735.972,37.72723401,-122.3818155,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:11AM-12PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7272340074959, -122.38181551187)"
760173,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1265 THOMAS AVE,4807012,4807,12,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016458.774,2092565.342,37.72670968,-122.3852947,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:11AM-12PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7267096753687, -122.385294691187)"
760172,Liang Bai Ping,Truck,6792000,HAWES ST: SHAFTER AVE to THOMAS AVE (1500 - 1599),1153 SHAFTER AVE,4793006,4793,6,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017053.425,2092471.602,37.72648516,-122.3832325,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:11AM-12PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7264851632165, -122.383232458707)"
760171,Liang Bai Ping,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,21,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015486.282,2092591.619,37.72672798,-122.3886584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:10AM-11AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7267279782571, -122.388658428832)"
760170,Liang Bai Ping,Truck,10215000,PALOU AVE: END to GRIFFITH ST (904 - 999),931 PALOU AVE,4755042,4755,42,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6018287.161,2092537.392,37.72673391,-122.378972,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:9AM-10AM/10AM-11AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7267339112416, -122.378972005236)"
760169,Liang Bai Ping,Truck,13355000,WALLACE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1450 WALLACE AVE,4828024,4828,24,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015606.538,2092377.128,37.72614569,-122.3882277,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:10AM-11AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7261456924729, -122.388227740903)"
760168,Liang Bai Ping,Truck,13356000,WALLACE AVE: JENNINGS ST to KEITH ST (1500 - 1599),1500 WALLACE AVE,4829002,4829,2,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015315.254,2092594.276,37.72672579,-122.3892499,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:10AM-11AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7267257938118, -122.389249858027)"
760167,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1460 BANCROFT AVE,4850038,4850,38,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015035.879,2091757.705,37.72441324,-122.3901572,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:9AM-10AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7244132432963, -122.390157239611)"
760166,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1440 BANCROFT AVE,4850019,4850,19,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015156.082,2091667.743,37.72417289,-122.3897354,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7241728927613, -122.389735429011)"
760165,Liang Bai Ping,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1450 DONNER AVE,4882025,4882,25,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014749.836,2091269.372,37.72305651,-122.3911119,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:9AM-10AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7230565093389, -122.391111940642)"
760164,Liang Bai Ping,Truck,13139000,VAN DYKE AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1337 VAN DYKE AVE,4828029,4828,29,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015726.539,2092412.506,37.72624948,-122.3878154,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:9AM-10AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7262494817986, -122.387815368014)"
760163,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1212 THOMAS AVE,4792029,4792,29,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016791.103,2092542.294,37.72666477,-122.3841442,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7266647697066, -122.384144224606)"
760162,Liang Bai Ping,Truck,12827000,UNDERWOOD AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1351 UNDERWOOD AVE,4811005,4811,5,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015824.111,2092689.211,37.72701466,-122.3874974,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:9AM-10AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7270146636245, -122.387497359022)"
760161,Liang Bai Ping,Truck,2710000,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1555 BANCROFT AVE,4880001,4880,1,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014646.012,2091759.86,37.72439753,-122.3915051,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:8AM-9AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7243975297434, -122.391505116383)"
760160,Liang Bai Ping,Truck,6542000,GRIFFITH ST: SHAFTER AVE to THOMAS AVE (1500 - 1599),1515 GRIFFITH ST,4794009,4794,9,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017577.871,2092036.503,37.72531943,-122.3813892,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo/Mo/Tu/Tu/We:8AM-9AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7253194336755, -122.381389209427)"
760159,Liang Bai Ping,Truck,12569000,THOMAS AVE: GRIFFITH ST to HAWES ST (1100 - 1199),1180 THOMAS AVE,4793029,4793,29,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017060.368,2092340.381,37.72612524,-122.3831993,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:8AM-9AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.726125239645, -122.383199327239)"
760158,Liang Bai Ping,Truck,11782000,SHAFTER AVE: GRIFFITH ST to HAWES ST (1100 - 1199),1127 SHAFTER AVE,4793017,4793,17,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017324.545,2092269.627,37.72594556,-122.3822812,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:8AM-9AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7259455580465, -122.382281153253)"
760157,Liang Bai Ping,Truck,12827000,UNDERWOOD AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1389 UNDERWOOD AVE,4811014,4811,14,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015603.925,2092728.532,37.72711043,-122.3882613,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:8AM-9AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7271104333828, -122.388261288144)"
760156,Liang Bai Ping,Truck,13139000,VAN DYKE AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1370 VAN DYKE AVE,4811013,4811,13,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015684.099,2092668.764,37.72695076,-122.38798,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:8AM-9AM/12PM-1PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7269507643782, -122.387979956262)"
760155,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1145 REVERE AVE,4786077,4786,77,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017482.212,2092501.331,37.72659048,-122.3817522,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:7AM-8AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7265904795194, -122.381752211406)"
760154,Liang Bai Ping,Truck,13779000,YOSEMITE AVE: HAWES ST to INGALLS ST (1300 - 1399),1335 YOSEMITE AVE,4846013,4846,13,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015941.755,2091544.796,37.72387884,-122.3870109,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7238788408325, -122.387010878785)"
760153,Liang Bai Ping,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 YOSEMITE AVE,4831012,4831,12,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015609.592,2092025.988,37.7251817,-122.3881927,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:7AM-8AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7251817007288, -122.388192688444)"
760152,Liang Bai Ping,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1475 CARROLL AVE,4882026,4882,26,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014733.709,2091343.759,37.72325987,-122.3911729,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:7AM-8AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7232598663241, -122.391172885969)"
760151,Liang Bai Ping,Truck,8630000,MAIN ST: FOLSOM ST to HARRISON ST (300 - 399),201 FOLSOM ST,3746002,3746,2,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015208.504,2114965.067,37.78814528,-122.3911819,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:7AM-8AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7881452832928, -122.391181920263)"
760150,Liang Bai Ping,Truck,2866000,BEALE ST: FOLSOM ST to HARRISON ST (300 - 399),300 BEALE ST,3747022,3747,22,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014804.68,2114971.118,37.78813948,-122.3925795,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo-Fr:6AM-7AM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7881394788716, -122.392579515374)"
760149,Liang Bai Ping,Truck,5862000,FREMONT ST: NATOMA ST to HOWARD ST (170 - 199),Assessors Block 3720/Lot001,3720001,3720,1,16MFF-0016,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6013655.829,2115559.572,37.78969137,-122.3965956,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0016&ExportPDF=1&Filename=16MFF-0016_schedule.pdf,Mo/Mo/Mo/Mo/Mo:5AM-6AM/11AM-12PM,3/17/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.789691367587, -122.396595637084)"
760094,Mini Mobile Food Catering,Truck,5861002,FREMONT ST: TRANSBAY HUMP to NATOMA ST (116 - 169),147 FREMONT ST,3719003,3719,3,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6013984.177,2115732.906,37.79018557,-122.3954717,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:9AM-10AM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7901855706334, -122.395471725809)"
760093,Mini Mobile Food Catering,Truck,8958000,MENDELL ST: GALVEZ AVE to HUDSON AVE (600 - 699),620 MENDELL ST,5254002,5254,2,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6016250.092,2097183.501,37.73937867,-122.3863379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Sa:11AM-2PM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7393786694373, -122.386337945153)"
760091,Mini Mobile Food Catering,Truck,414000,08TH ST: HERON ST to HARRISON ST (350 - 399),350 08TH ST,3756003,3756,3,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6009763.073,2109812.608,37.77369415,-122.4096584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:10AM-11AM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7736941524749, -122.409658441356)"
760090,Mini Mobile Food Catering,Truck,110000,01ST ST: CLEMENTINA ST to FOLSOM ST (245 - 299),245 01ST ST,3737012,3737,12,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6014220.898,2114895.75,37.7879001,-122.394594,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:10AM-11AM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7879000978181, -122.394594036205)"
760087,Mini Mobile Food Catering,Truck,2955000,BERRY ST: 05TH ST to 06TH ST (300 - 399),355 BERRY ST,8707003,8707,3,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6013399.284,2109254.176,37.77236391,-122.397041,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:10AM-11AM/12PM-1PM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7723639147673, -122.397040970363)"
760086,Mini Mobile Food Catering,Truck,6710000,HARRISON ST: BEALE ST to FREMONT ST \ I-80 W OFF RAMP (300 - 399),355 FREMONT ST,3747 320,3747,320,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6014901.462,2114671.59,37.78732242,-122.3922237,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:9AM-10AM/11AM-12PM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7873224193199, -122.392223706383)"
760085,Mini Mobile Food Catering,Truck,5864000,FREMONT ST: FOLSOM ST to HARRISON ST \ I-80 W OFF RAMP (300 - 399),350 FREMONT ST,3748007,3748,7,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6014680.389,2114586.51,37.78707653,-122.3929826,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:9AM-10AM/11AM-12PM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7870765303843, -122.392982624228)"
760084,Mini Mobile Food Catering,Truck,515000,11TH ST: FOLSOM ST to HARRISON ST (300 - 399),355 11TH ST,3520027,3520,27,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6008817.805,2109020.872,37.77146722,-122.4128723,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:9AM-10AM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.771467215901, -122.41287229421)"
760083,Mini Mobile Food Catering,Truck,2956003,BERRY ST: 06TH ST to KING ST (400 - 431),420 BERRY ST,8703006,8703,6,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6012806.325,2109136.82,37.77200866,-122.3990838,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:9AM-10AM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7720086564688, -122.399083845473)"
760082,Mini Mobile Food Catering,Truck,5685000,FOLSOM ST: 12TH ST to 13TH ST (1600 - 1699),1690 FOLSOM ST,3515040,3515,40,16MFF-0014,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6007908.862,2108555.219,37.77013758,-122.4159834,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0014&ExportPDF=1&Filename=16MFF-0014_schedule.pdf,Mo-Fr:8AM-9AM,3/3/2016 0:00:00,3/3/2016,1,3/15/2017 0:00:00,"(37.7701375805015, -122.415983402804)"
